Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
2697; 2023/10/11; 07:29:33; 0; 62; 0; 0; 2541; 47; 22; 7
2698; 2023/10/11; 07:29:43; 0; 62; 0; 0; 2539; 49; 22; 7
2699; 2023/10/11; 07:29:53; 0; 63; 0; 0; 2579; 47; 22; 7
2700; 2023/10/11; 07:30:03; 0; 62; 0; 0; 2568; 48; 22; 7
2701; 2023/10/11; 07:30:13; 1048575; 62; 0; 0; 2703; 47; 22; 7
2702; 2023/10/11; 07:30:23; 1048575; 62; 0; 0; 2528; 45; 22; 6
2703; 2023/10/11; 07:30:33; 1048575; 62; 0; 0; 2702; 45; 22; 7
2704; 2023/10/11; 07:30:43; 1; 62; 0; 0; 2701; 45; 22; 7
2705; 2023/10/11; 07:30:53; 1048575; 62; 0; 0; 2684; 48; 22; 7
2706; 2023/10/11; 07:31:03; 0; 62; 0; 0; 2588; 47; 22; 7
2707; 2023/10/11; 07:31:13; 1048575; 62; 0; 0; 2615; 46; 22; 7
2708; 2023/10/11; 07:31:23; 1048575; 62; 0; 0; 2656; 49; 22; 7
2709; 2023/10/11; 07:31:33; 0; 62; 0; 0; 2533; 45; 22; 6
2710; 2023/10/11; 07:31:43; 0; 62; 0; 0; 2648; 47; 22; 7
2711; 2023/10/11; 07:31:53; 1048575; 62; 0; 0; 2690; 45; 22; 7
2712; 2023/10/11; 07:32:03; 1048575; 62; 0; 0; 2744; 48; 22; 7
2713; 2023/10/11; 07:32:13; 1048575; 62; 0; 0; 2707; 49; 22; 7
2714; 2023/10/11; 07:32:23; 1048575; 62; 0; 0; 2687; 46; 22; 7
2715; 2023/10/11; 07:32:33; 0; 62; 0; 0; 2664; 45; 22; 7
2716; 2023/10/11; 07:32:43; 0; 62; 0; 0; 2390; 44; 22; 6
2717; 2023/10/11; 07:32:53; 0; 52; 0; 0; 2490; 48; 22; 7
2718; 2023/10/11; 07:33:03; 1048575; 52; 0; 0; 2531; 45; 22; 7
2719; 2023/10/11; 07:33:13; 0; 52; 0; 0; 2496; 46; 22; 7
2720; 2023/10/11; 07:33:23; 1048575; 62; 0; 0; 2548; 49; 22; 7
2721; 2023/10/11; 07:33:33; 1048575; 62; 0; 0; 2635; 48; 22; 7
2722; 2023/10/11; 07:33:43; 1048574; 62; 0; 0; 2682; 45; 22; 7
2723; 2023/10/11; 07:33:53; 0; 62; 0; 0; 2527; 41; 22; 6
2724; 2023/10/11; 07:34:03; 0; 62; 0; 0; 2710; 49; 22; 7
2725; 2023/10/11; 07:34:13; 1; 63; 0; 0; 2686; 47; 22; 7
2726; 2023/10/11; 07:34:23; 0; 62; 0; 0; 2663; 45; 22; 7
2727; 2023/10/11; 07:34:33; 1048575; 62; 0; 0; 2547; 47; 22; 7
2728; 2023/10/11; 07:34:43; 0; 62; 0; 0; 2531; 49; 22; 7
2729; 2023/10/11; 07:34:53; 0; 62; 0; 0; 2539; 46; 22; 7
2730; 2023/10/11; 07:35:03; 0; 62; 0; 0; 2524; 45; 22; 6
2731; 2023/10/11; 07:35:13; 1048575; 62; 0; 0; 2577; 47; 22; 7
2732; 2023/10/11; 07:35:23; 0; 62; 0; 0; 2566; 48; 22; 7
2733; 2023/10/11; 07:35:33; 0; 62; 0; 0; 2655; 47; 22; 7
2734; 2023/10/11; 07:35:43; 1048575; 62; 0; 0; 2665; 48; 22; 7
2735; 2023/10/11; 07:35:53; 1048574; 62; 0; 0; 2786; 49; 22; 7
2736; 2023/10/11; 07:36:03; 1; 62; 0; 0; 2761; 50; 22; 7
2737; 2023/10/11; 07:36:13; 1048575; 62; 0; 0; 2373; 42; 22; 6
2738; 2023/10/11; 07:36:23; 1048575; 62; 0; 0; 2756; 49; 22; 7
2739; 2023/10/11; 07:36:33; 1048575; 62; 0; 0; 2530; 48; 22; 7
2740; 2023/10/11; 07:36:43; 1048574; 62; 0; 0; 2525; 47; 22; 7
2741; 2023/10/11; 07:36:53; 1048575; 62; 0; 0; 2550; 45; 22; 7
2742; 2023/10/11; 07:37:03; 1048575; 62; 0; 0; 2547; 47; 22; 7
2743; 2023/10/11; 07:37:13; 0; 63; 0; 0; 2550; 46; 22; 7
2744; 2023/10/11; 07:37:23; 1048575; 52; 0; 0; 2548; 45; 22; 6
2745; 2023/10/11; 07:37:33; 1048575; 52; 0; 0; 2619; 45; 22; 7
2746; 2023/10/11; 07:37:43; 0; 52; 0; 0; 2600; 48; 22; 7
2747; 2023/10/11; 07:37:53; 1048575; 54; 0; 0; 2670; 48; 22; 7
2748; 2023/10/11; 07:38:03; 1048575; 63; 0; 0; 2721; 46; 22; 7
2749; 2023/10/11; 07:38:13; 1; 62; 0; 0; 2548; 45; 22; 7
2750; 2023/10/11; 07:38:23; 0; 62; 0; 0; 2680; 48; 22; 7
2751; 2023/10/11; 07:38:33; 0; 62; 0; 0; 2373; 45; 22; 6
2752; 2023/10/11; 07:38:43; 0; 62; 0; 0; 2558; 46; 22; 7
2753; 2023/10/11; 07:38:53; 1048575; 63; 0; 0; 2539; 47; 22; 7
2754; 2023/10/11; 07:39:03; 1048575; 63; 0; 0; 2552; 48; 22; 7
2755; 2023/10/11; 07:39:13; 1048575; 62; 0; 0; 2562; 49; 22; 7
2756; 2023/10/11; 07:39:23; 1048575; 62; 0; 0; 2600; 45; 22; 7
2757; 2023/10/11; 07:39:33; 0; 62; 0; 0; 2621; 47; 22; 7
2758; 2023/10/11; 07:39:43; 1048575; 62; 0; 0; 2427; 44; 22; 6
2759; 2023/10/11; 07:39:53; 1048575; 62; 0; 0; 2697; 49; 22; 7
2760; 2023/10/11; 07:40:03; 1048575; 62; 0; 0; 2723; 46; 22; 7
2761; 2023/10/11; 07:40:13; 1; 62; 0; 0; 2723; 47; 22; 7
2762; 2023/10/11; 07:40:23; 0; 62; 0; 0; 2546; 50; 22; 7
2763; 2023/10/11; 07:40:33; 1048575; 62; 0; 0; 2524; 47; 22; 7
2764; 2023/10/11; 07:40:43; 1048575; 63; 0; 0; 2532; 45; 22; 7
2765; 2023/10/11; 07:40:53; 0; 62; 0; 0; 2390; 41; 22; 6
2766; 2023/10/11; 07:41:03; 1048575; 62; 0; 0; 2567; 49; 22; 7
2767; 2023/10/11; 07:41:13; 1048575; 62; 0; 0; 2593; 46; 22; 7
2768; 2023/10/11; 07:41:23; 0; 62; 0; 0; 2685; 45; 22; 7
2769; 2023/10/11; 07:41:33; 1048575; 62; 0; 0; 2685; 47; 22; 7
2770; 2023/10/11; 07:41:43; 1048575; 62; 0; 0; 2708; 48; 22; 7
2771; 2023/10/11; 07:41:53; 1048575; 62; 0; 0; 2671; 45; 22; 7
2772; 2023/10/11; 07:42:03; 1; 52; 0; 0; 2329; 42; 22; 6
2773; 2023/10/11; 07:42:13; 0; 52; 0; 0; 2483; 47; 22; 7
2774; 2023/10/11; 07:42:23; 0; 52; 0; 0; 2518; 49; 22; 7
2775; 2023/10/11; 07:42:33; 1048575; 63; 0; 0; 2564; 46; 22; 7
2776; 2023/10/11; 07:42:43; 0; 63; 0; 0; 2546; 45; 22; 7
2777; 2023/10/11; 07:42:53; 1048575; 63; 0; 0; 2561; 47; 22; 7
2778; 2023/10/11; 07:43:03; 1048575; 63; 0; 0; 2558; 48; 22; 7
2779; 2023/10/11; 07:43:13; 1048575; 63; 0; 0; 2454; 42; 22; 6
2780; 2023/10/11; 07:43:23; 0; 63; 0; 0; 2612; 47; 22; 7
2781; 2023/10/11; 07:43:33; 1048575; 63; 0; 0; 2673; 48; 22; 7
2782; 2023/10/11; 07:43:43; 0; 63; 0; 0; 2712; 49; 22; 7
2783; 2023/10/11; 07:43:53; 0; 62; 0; 0; 2691; 46; 22; 7
2784; 2023/10/11; 07:44:03; 0; 62; 0; 0; 2704; 47; 22; 7
2785; 2023/10/11; 07:44:13; 0; 62; 0; 0; 2672; 48; 22; 7
2786; 2023/10/11; 07:44:23; 1048575; 62; 0; 0; 2402; 46; 22; 6
2787; 2023/10/11; 07:44:33; 0; 63; 0; 0; 2534; 48; 22; 7
2788; 2023/10/11; 07:44:43; 1048575; 62; 0; 0; 2531; 45; 22; 7
2789; 2023/10/11; 07:44:53; 1048575; 63; 0; 0; 2542; 49; 22; 7
2790; 2023/10/11; 07:45:03; 0; 62; 0; 0; 2610; 49; 22; 7
2791; 2023/10/11; 07:45:13; 0; 62; 0; 0; 2732; 49; 22; 7
2792; 2023/10/11; 07:45:23; 0; 62; 0; 0; 2720; 45; 22; 7
2793; 2023/10/11; 07:45:33; 0; 62; 0; 0; 2497; 41; 22; 6
2794; 2023/10/11; 07:45:43; 0; 62; 0; 0; 2708; 48; 22; 7
2795; 2023/10/11; 07:45:53; 0; 62; 0; 0; 2544; 46; 22; 7
2796; 2023/10/11; 07:46:03; 1048575; 62; 0; 0; 2525; 45; 22; 7
2797; 2023/10/11; 07:46:13; 1048575; 62; 0; 0; 2527; 48; 22; 7
2798; 2023/10/11; 07:46:23; 1048575; 62; 0; 0; 2582; 48; 22; 7
2799; 2023/10/11; 07:46:33; 1048575; 61; 0; 0; 2611; 46; 22; 7
2800; 2023/10/11; 07:46:43; 0; 52; 0; 0; 2496; 45; 22; 6
2801; 2023/10/11; 07:46:53; 0; 52; 0; 0; 2640; 49; 22; 7
2802; 2023/10/11; 07:47:03; 0; 53; 0; 0; 2671; 48; 22; 7
2803; 2023/10/11; 07:47:13; 0; 62; 0; 0; 2686; 45; 22; 7
2804; 2023/10/11; 07:47:23; 1048575; 63; 0; 0; 2681; 47; 22; 7
2805; 2023/10/11; 07:47:33; 0; 62; 0; 0; 2562; 49; 22; 7
2806; 2023/10/11; 07:47:43; 0; 62; 0; 0; 2529; 47; 22; 7
2807; 2023/10/11; 07:47:53; 1048575; 63; 0; 0; 2406; 42; 22; 6
2808; 2023/10/11; 07:48:03; 1; 62; 0; 0; 2537; 47; 22; 7
2809; 2023/10/11; 07:48:13; 0; 63; 0; 0; 2567; 47; 22; 7
2810; 2023/10/11; 07:48:23; 0; 63; 0; 0; 2619; 46; 22; 7
2811; 2023/10/11; 07:48:33; 1048575; 62; 0; 0; 2739; 46; 22; 7
2812; 2023/10/11; 07:48:43; 0; 62; 0; 0; 2745; 49; 22; 7
2813; 2023/10/11; 07:48:53; 0; 62; 0; 0; 2748; 48; 22; 7
2814; 2023/10/11; 07:49:03; 1048575; 62; 0; 0; 2375; 43; 22; 6
2815; 2023/10/11; 07:49:13; 1048575; 62; 0; 0; 2728; 48; 22; 7
2816; 2023/10/11; 07:49:23; 1048575; 62; 0; 0; 2531; 48; 22; 7
2817; 2023/10/11; 07:49:33; 1048575; 62; 0; 0; 2560; 47; 22; 7
2818; 2023/10/11; 07:49:43; 0; 62; 0; 0; 2564; 45; 22; 7
2819; 2023/10/11; 07:49:53; 1048575; 62; 0; 0; 2672; 46; 22; 7
2820; 2023/10/11; 07:50:03; 1048575; 62; 0; 0; 2621; 49; 22; 7
2821; 2023/10/11; 07:50:13; 1048575; 62; 0; 0; 2546; 43; 22; 6
2822; 2023/10/11; 07:50:23; 0; 62; 0; 0; 2688; 45; 22; 7
2823; 2023/10/11; 07:50:33; 0; 62; 0; 0; 2663; 47; 22; 7
2824; 2023/10/11; 07:50:43; 1048575; 62; 0; 0; 2545; 48; 22; 7
2825; 2023/10/11; 07:50:53; 1048575; 62; 0; 0; 2534; 46; 22; 7
2826; 2023/10/11; 07:51:03; 1048575; 62; 0; 0; 2546; 45; 22; 7
2827; 2023/10/11; 07:51:13; 0; 52; 0; 0; 2505; 48; 22; 7
2828; 2023/10/11; 07:51:23; 1048575; 52; 0; 0; 2464; 45; 22; 6
2829; 2023/10/11; 07:51:33; 0; 52; 0; 0; 2610; 46; 22; 7
2830; 2023/10/11; 07:51:43; 0; 63; 0; 0; 2697; 45; 22; 7
2831; 2023/10/11; 07:51:53; 1048575; 63; 0; 0; 2687; 48; 22; 7
2832; 2023/10/11; 07:52:03; 1048575; 62; 0; 0; 2549; 47; 22; 7
2833; 2023/10/11; 07:52:13; 0; 62; 0; 0; 2561; 45; 22; 7
2834; 2023/10/11; 07:52:23; 1048575; 62; 0; 0; 2584; 47; 22; 7
2835; 2023/10/11; 07:52:33; 0; 62; 0; 0; 2439; 45; 22; 6
2836; 2023/10/11; 07:52:43; 1048575; 62; 0; 0; 2658; 48; 22; 7
2837; 2023/10/11; 07:52:53; 0; 62; 0; 0; 2652; 47; 22; 7
2838; 2023/10/11; 07:53:03; 1048575; 62; 0; 0; 2704; 49; 22; 7
2839; 2023/10/11; 07:53:13; 1048575; 63; 0; 0; 2765; 49; 22; 7
2840; 2023/10/11; 07:53:23; 0; 62; 0; 0; 2735; 46; 22; 7
2841; 2023/10/11; 07:53:33; 1048575; 62; 0; 0; 2720; 49; 22; 7
2842; 2023/10/11; 07:53:43; 0; 62; 0; 0; 2376; 43; 22; 6
2843; 2023/10/11; 07:53:53; 0; 62; 0; 0; 2545; 47; 22; 7
2844; 2023/10/11; 07:54:03; 1048575; 62; 0; 0; 2668; 47; 22; 7
2845; 2023/10/11; 07:54:13; 0; 62; 0; 0; 2533; 45; 22; 7
2846; 2023/10/11; 07:54:23; 0; 62; 0; 0; 2562; 48; 22; 7
2847; 2023/10/11; 07:54:33; 1048575; 62; 0; 0; 2571; 47; 22; 7
2848; 2023/10/11; 07:54:43; 1048575; 62; 0; 0; 2615; 45; 22; 7
2849; 2023/10/11; 07:54:53; 0; 62; 0; 0; 2525; 41; 22; 6
2850; 2023/10/11; 07:55:03; 0; 63; 0; 0; 2711; 48; 22; 7
2851; 2023/10/11; 07:55:13; 0; 63; 0; 0; 2685; 46; 22; 7
2852; 2023/10/11; 07:55:23; 1048575; 62; 0; 0; 2548; 45; 22; 7
2853; 2023/10/11; 07:55:33; 1048575; 62; 0; 0; 2528; 47; 22; 7
2854; 2023/10/11; 07:55:43; 1048575; 62; 0; 0; 2547; 49; 22; 7
2855; 2023/10/11; 07:55:53; 1048575; 52; 0; 0; 2498; 45; 22; 7
2856; 2023/10/11; 07:56:03; 0; 52; 0; 0; 2397; 41; 22; 6
2857; 2023/10/11; 07:56:13; 0; 52; 0; 0; 2587; 47; 22; 7
2858; 2023/10/11; 07:56:23; 1048575; 62; 0; 0; 2673; 48; 22; 7
2859; 2023/10/11; 07:56:33; 0; 63; 0; 0; 2705; 45; 22; 7
2860; 2023/10/11; 07:56:43; 1048575; 63; 0; 0; 2729; 47; 22; 7
2861; 2023/10/11; 07:56:53; 1048575; 62; 0; 0; 2707; 48; 22; 7
2862; 2023/10/11; 07:57:03; 1048575; 62; 0; 0; 2598; 49; 22; 7
2863; 2023/10/11; 07:57:13; 1048575; 63; 0; 0; 2405; 45; 22; 6
2864; 2023/10/11; 07:57:23; 1048575; 62; 0; 0; 2549; 45; 22; 7
2865; 2023/10/11; 07:57:33; 0; 62; 0; 0; 2527; 49; 22; 7
2866; 2023/10/11; 07:57:43; 1048575; 62; 0; 0; 2610; 49; 22; 7
2867; 2023/10/11; 07:57:53; 1048575; 62; 0; 0; 2692; 47; 22; 7
2868; 2023/10/11; 07:58:03; 1048575; 62; 0; 0; 2711; 45; 22; 7
2869; 2023/10/11; 07:58:13; 0; 63; 0; 0; 2696; 48; 22; 7
2870; 2023/10/11; 07:58:23; 1048575; 63; 0; 0; 2379; 45; 22; 6
2871; 2023/10/11; 07:58:33; 0; 62; 0; 0; 2541; 45; 22; 7
2872; 2023/10/11; 07:58:43; 1048575; 62; 0; 0; 2542; 47; 22; 7
2873; 2023/10/11; 07:58:53; 0; 63; 0; 0; 2549; 48; 22; 7
2874; 2023/10/11; 07:59:03; 0; 62; 0; 0; 2578; 47; 22; 7
2875; 2023/10/11; 07:59:13; 1; 62; 0; 0; 2545; 45; 22; 7
2876; 2023/10/11; 07:59:23; 1048575; 62; 0; 0; 2528; 48; 22; 7
2877; 2023/10/11; 07:59:33; 1048575; 62; 0; 0; 2511; 44; 22; 6
2878; 2023/10/11; 07:59:43; 1048575; 62; 0; 0; 2691; 46; 22; 7
2879; 2023/10/11; 07:59:53; 1048575; 62; 0; 0; 2547; 45; 22; 7
2880; 2023/10/11; 08:00:03; 1048575; 62; 0; 0; 2564; 48; 22; 7
2881; 2023/10/11; 08:00:13; 1048575; 62; 0; 0; 2529; 49; 22; 7
2882; 2023/10/11; 08:00:23; 1048575; 62; 0; 0; 2549; 45; 22; 7
2883; 2023/10/11; 08:00:33; 1048575; 52; 0; 0; 2526; 45; 22; 7
2884; 2023/10/11; 08:00:43; 1048575; 52; 0; 0; 2513; 42; 22; 6
2885; 2023/10/11; 08:00:53; 1048575; 52; 0; 0; 2616; 48; 22; 7
2886; 2023/10/11; 08:01:03; 1048575; 62; 0; 0; 2698; 47; 22; 7
2887; 2023/10/11; 08:01:13; 0; 62; 0; 0; 2702; 47; 22; 7
2888; 2023/10/11; 08:01:23; 1048575; 62; 0; 0; 2565; 48; 22; 7
2889; 2023/10/11; 08:01:33; 1048574; 63; 0; 0; 2554; 50; 22; 7
2890; 2023/10/11; 08:01:43; 1048575; 63; 0; 0; 2568; 47; 22; 7
2891; 2023/10/11; 08:01:53; 1048575; 62; 0; 0; 2396; 41; 22; 6
2892; 2023/10/11; 08:02:03; 1048575; 62; 0; 0; 2632; 47; 22; 7
2893; 2023/10/11; 08:02:13; 0; 62; 0; 0; 2667; 49; 22; 7
2894; 2023/10/11; 08:02:23; 0; 62; 0; 0; 2720; 45; 22; 7
2895; 2023/10/11; 08:02:33; 1048575; 62; 0; 0; 2696; 45; 22; 7
2896; 2023/10/11; 08:02:43; 1048575; 62; 0; 0; 2679; 48; 22; 7
2897; 2023/10/11; 08:02:53; 1048575; 63; 0; 0; 2532; 48; 22; 7
2898; 2023/10/11; 08:03:03; 1048575; 62; 0; 0; 2376; 42; 22; 6
2899; 2023/10/11; 08:03:13; 0; 62; 0; 0; 2560; 47; 22; 7
2900; 2023/10/11; 08:03:23; 1048575; 62; 0; 0; 2571; 48; 22; 7
2901; 2023/10/11; 08:03:33; 0; 62; 0; 0; 2567; 48; 22; 7
2902; 2023/10/11; 08:03:43; 1048575; 62; 0; 0; 2642; 46; 22; 7
2903; 2023/10/11; 08:03:53; 1048574; 62; 0; 0; 2689; 47; 22; 7
2904; 2023/10/11; 08:04:03; 1048575; 62; 0; 0; 2713; 48; 22; 7
2905; 2023/10/11; 08:04:13; 1048575; 62; 0; 0; 2376; 45; 22; 6
2906; 2023/10/11; 08:04:23; 0; 62; 0; 0; 2542; 45; 22; 7
2907; 2023/10/11; 08:04:33; 1048575; 63; 0; 0; 2547; 45; 22; 7
2908; 2023/10/11; 08:04:43; 1048575; 62; 0; 0; 2547; 48; 22; 7
2909; 2023/10/11; 08:04:53; 0; 62; 0; 0; 2541; 47; 22; 7
2910; 2023/10/11; 08:05:03; 1048575; 62; 0; 0; 2579; 45; 22; 7
2911; 2023/10/11; 08:05:13; 0; 52; 0; 0; 2601; 47; 22; 7
2912; 2023/10/11; 08:05:23; 0; 52; 0; 0; 2466; 44; 22; 6
2913; 2023/10/11; 08:05:33; 0; 52; 0; 0; 2674; 48; 22; 7
2914; 2023/10/11; 08:05:43; 1048575; 62; 0; 0; 2534; 47; 22; 7
2915; 2023/10/11; 08:05:53; 0; 63; 0; 0; 2535; 45; 22; 7
2916; 2023/10/11; 08:06:03; 1048575; 63; 0; 0; 2558; 50; 22; 7
2917; 2023/10/11; 08:06:13; 1048575; 63; 0; 0; 2575; 47; 22; 7
2918; 2023/10/11; 08:06:23; 0; 63; 0; 0; 2618; 46; 22; 7
2919; 2023/10/11; 08:06:33; 1048575; 62; 0; 0; 2537; 41; 22; 6
2920; 2023/10/11; 08:06:43; 0; 62; 0; 0; 2720; 49; 22; 7
2921; 2023/10/11; 08:06:53; 1048575; 62; 0; 0; 2550; 48; 22; 7
2922; 2023/10/11; 08:07:03; 1048575; 62; 0; 0; 2550; 45; 22; 7
2923; 2023/10/11; 08:07:13; 1048575; 62; 0; 0; 2565; 45; 22; 7
2924; 2023/10/11; 08:07:23; 1048575; 62; 0; 0; 2569; 49; 22; 7
2925; 2023/10/11; 08:07:33; 1048575; 62; 0; 0; 2589; 47; 22; 7
2926; 2023/10/11; 08:07:43; 0; 62; 0; 0; 2537; 42; 22; 6
2927; 2023/10/11; 08:07:53; 1048575; 62; 0; 0; 2586; 48; 22; 7
2928; 2023/10/11; 08:08:03; 1048575; 62; 0; 0; 2703; 48; 22; 7
2929; 2023/10/11; 08:08:13; 1048575; 62; 0; 0; 2680; 45; 22; 7
2930; 2023/10/11; 08:08:23; 1048575; 62; 0; 0; 2560; 45; 22; 7
2931; 2023/10/11; 08:08:33; 1048575; 63; 0; 0; 2562; 45; 22; 7
2932; 2023/10/11; 08:08:43; 0; 62; 0; 0; 2552; 48; 22; 7
2933; 2023/10/11; 08:08:53; 1048575; 62; 0; 0; 2433; 45; 22; 6
2934; 2023/10/11; 08:09:03; 1048575; 62; 0; 0; 2597; 45; 22; 7
2935; 2023/10/11; 08:09:13; 1048575; 62; 0; 0; 2627; 48; 22; 7
2936; 2023/10/11; 08:09:23; 0; 62; 0; 0; 2702; 48; 22; 7
2937; 2023/10/11; 08:09:33; 0; 62; 0; 0; 2701; 46; 22; 7
2938; 2023/10/11; 08:09:43; 1048575; 62; 0; 0; 2599; 46; 22; 7
2939; 2023/10/11; 08:09:53; 1048575; 52; 0; 0; 2532; 48; 22; 7
2940; 2023/10/11; 08:10:03; 0; 52; 0; 0; 2361; 46; 22; 6
2941; 2023/10/11; 08:10:13; 0; 52; 0; 0; 2510; 46; 22; 7
2942; 2023/10/11; 08:10:23; 1048575; 62; 0; 0; 2574; 45; 22; 7
2943; 2023/10/11; 08:10:33; 0; 62; 0; 0; 2600; 49; 22; 7
2944; 2023/10/11; 08:10:43; 1048575; 62; 0; 0; 2669; 47; 22; 7
2945; 2023/10/11; 08:10:53; 0; 62; 0; 0; 2722; 45; 22; 7
2946; 2023/10/11; 08:11:03; 1048575; 62; 0; 0; 2696; 45; 22; 7
2947; 2023/10/11; 08:11:13; 0; 62; 0; 0; 2377; 45; 22; 6
2948; 2023/10/11; 08:11:23; 0; 63; 0; 0; 2556; 47; 22; 7
2949; 2023/10/11; 08:11:33; 0; 62; 0; 0; 2567; 45; 22; 7
2950; 2023/10/11; 08:11:43; 1048575; 62; 0; 0; 2540; 47; 22; 7
2951; 2023/10/11; 08:11:53; 1048575; 62; 0; 0; 2629; 48; 22; 7
2952; 2023/10/11; 08:12:03; 1048575; 62; 0; 0; 2641; 47; 22; 7
2953; 2023/10/11; 08:12:13; 1048575; 63; 0; 0; 2706; 45; 22; 7
2954; 2023/10/11; 08:12:23; 1048575; 62; 0; 0; 2376; 41; 22; 6
2955; 2023/10/11; 08:12:33; 0; 63; 0; 0; 2695; 49; 22; 7
2956; 2023/10/11; 08:12:43; 1048575; 62; 0; 0; 2532; 46; 22; 7
2957; 2023/10/11; 08:12:53; 0; 62; 0; 0; 2531; 45; 22; 7
2958; 2023/10/11; 08:13:03; 1048575; 62; 0; 0; 2567; 47; 22; 7
2959; 2023/10/11; 08:13:13; 1048575; 62; 0; 0; 2540; 48; 22; 7
2960; 2023/10/11; 08:13:23; 1048575; 62; 0; 0; 2589; 45; 22; 7
2961; 2023/10/11; 08:13:33; 1048575; 62; 0; 0; 2541; 41; 22; 6
2962; 2023/10/11; 08:13:43; 1048575; 62; 0; 0; 2726; 48; 22; 7
2963; 2023/10/11; 08:13:53; 1048575; 62; 0; 0; 2692; 48; 22; 7
2964; 2023/10/11; 08:14:03; 0; 62; 0; 0; 2658; 46; 22; 7
2965; 2023/10/11; 08:14:13; 0; 62; 0; 0; 2569; 45; 22; 7
2966; 2023/10/11; 08:14:23; 1048575; 62; 0; 0; 2707; 48; 22; 7
2967; 2023/10/11; 08:14:33; 1048575; 52; 0; 0; 2493; 47; 22; 7
2968; 2023/10/11; 08:14:43; 1048575; 52; 0; 0; 2470; 43; 22; 6
2969; 2023/10/11; 08:14:53; 1048575; 52; 0; 0; 2581; 48; 22; 7
2970; 2023/10/11; 08:15:03; 1048575; 62; 0; 0; 2653; 48; 22; 7
2971; 2023/10/11; 08:15:13; 1048575; 62; 0; 0; 2700; 47; 22; 7
2972; 2023/10/11; 08:15:23; 1048575; 62; 0; 0; 2649; 47; 22; 7
2973; 2023/10/11; 08:15:33; 0; 63; 0; 0; 2556; 45; 22; 7
2974; 2023/10/11; 08:15:43; 0; 62; 0; 0; 2547; 48; 22; 7
2975; 2023/10/11; 08:15:53; 0; 62; 0; 0; 2377; 45; 22; 6
2976; 2023/10/11; 08:16:03; 0; 62; 0; 0; 2535; 45; 22; 7
2977; 2023/10/11; 08:16:13; 1; 62; 0; 0; 2601; 45; 22; 7
2978; 2023/10/11; 08:16:23; 1048575; 62; 0; 0; 2623; 48; 22; 7
2979; 2023/10/11; 08:16:33; 1048575; 62; 0; 0; 2622; 46; 22; 7
2980; 2023/10/11; 08:16:43; 0; 62; 0; 0; 2685; 45; 22; 7
2981; 2023/10/11; 08:16:53; 1048575; 62; 0; 0; 2704; 45; 22; 7
2982; 2023/10/11; 08:17:03; 0; 62; 0; 0; 2381; 44; 22; 6
2983; 2023/10/11; 08:17:13; 1048575; 63; 0; 0; 2562; 47; 22; 7
2984; 2023/10/11; 08:17:23; 1048575; 63; 0; 0; 2550; 45; 22; 7
2985; 2023/10/11; 08:17:33; 1048575; 63; 0; 0; 2552; 47; 22; 7
2986; 2023/10/11; 08:17:43; 0; 62; 0; 0; 2579; 48; 22; 7
2987; 2023/10/11; 08:17:53; 0; 63; 0; 0; 2642; 47; 22; 7
2988; 2023/10/11; 08:18:03; 1048575; 62; 0; 0; 2668; 46; 22; 7
2989; 2023/10/11; 08:18:13; 1048575; 62; 0; 0; 2512; 43; 22; 6
2990; 2023/10/11; 08:18:23; 0; 62; 0; 0; 2726; 50; 22; 7
2991; 2023/10/11; 08:18:33; 1; 62; 0; 0; 2529; 48; 22; 7
2992; 2023/10/11; 08:18:43; 1048575; 62; 0; 0; 2550; 45; 22; 7
2993; 2023/10/11; 08:18:53; 0; 62; 0; 0; 2549; 50; 22; 7
2994; 2023/10/11; 08:19:03; 1048575; 62; 0; 0; 2537; 48; 22; 7
2995; 2023/10/11; 08:19:13; 0; 52; 0; 0; 2618; 47; 22; 7
2996; 2023/10/11; 08:19:23; 1048575; 52; 0; 0; 2494; 43; 22; 6
2997; 2023/10/11; 08:19:33; 1048575; 52; 0; 0; 2656; 48; 22; 7
2998; 2023/10/11; 08:19:43; 1048575; 63; 0; 0; 2656; 48; 22; 7
2999; 2023/10/11; 08:19:53; 0; 63; 0; 0; 2550; 47; 22; 7
3000; 2023/10/11; 08:20:03; 1048575; 62; 0; 0; 2550; 45; 22; 7
3001; 2023/10/11; 08:20:13; 0; 63; 0; 0; 2552; 47; 22; 7
3002; 2023/10/11; 08:20:23; 0; 63; 0; 0; 2586; 49; 22; 7
3003; 2023/10/11; 08:20:33; 0; 62; 0; 0; 2546; 44; 22; 6
3004; 2023/10/11; 08:20:43; 1048575; 62; 0; 0; 2684; 45; 22; 7
3005; 2023/10/11; 08:20:53; 0; 62; 0; 0; 2722; 48; 22; 7
3006; 2023/10/11; 08:21:03; 0; 62; 0; 0; 2552; 49; 22; 7
3007; 2023/10/11; 08:21:13; 1048575; 62; 0; 0; 2698; 45; 22; 7
3008; 2023/10/11; 08:21:23; 0; 62; 0; 0; 2550; 45; 22; 7
3009; 2023/10/11; 08:21:33; 0; 63; 0; 0; 2549; 48; 22; 7
3010; 2023/10/11; 08:21:43; 0; 63; 0; 0; 2464; 45; 22; 6
